,Outlier,Max,Ctx,Max_Ctx
487,255048,4942,7006002
219,255048,4942,1006002
468,255048,4942,11005002
84,255048,4942,7000009
796,255048,4942,4004002
452,255048,4942,11000009
982,255048,4942,4004002
896,255048,4942,7005002
136,255048,4942,7012009
322,255048,4942,7012002
164,255048,4942,1004002
967,490279,4942,13005003
402,255048,4942,13004002
173,255048,4942,7000002
418,255048,4942,13005002
493,255048,4942,1006009
208,255048,4942,1004002
408,255048,4942,4005002
853,490279,4942,1005003
789,255048,4942,1006009
613,255048,4942,4004009
691,255048,4942,8012009
112,255048,4942,8006002
354,255048,4942,13005002
103,255048,4942,11004002
107,490279,4942,8005003
247,255048,4942,11005009
46,255048,4942,13005009
596,255048,4942,8012002
7,490279,4942,8005003
725,255048,4942,10000002
667,255048,4942,8004009
170,255048,4942,7006002
289,255048,4942,8010002
14,255048,4942,11000002
85,255048,4942,11000009
323,255048,4942,13004002
305,255048,4942,8005009
683,255048,4942,13004002
132,255048,4942,1000009
707,490279,4942,8005003
189,255048,4942,1000009
877,255048,4942,4010009
382,255048,4942,1005009
915,255048,4942,7000002
104,255048,4942,1005009
738,490279,4942,7005003
281,255048,4942,1010002
139,255048,4942,10000002
542,490279,4942,7005003
369,255048,4942,10000002
123,255048,4942,10005009
467,255048,4942,10010002
548,255048,4942,7010002
260,255048,4942,8012009
656,255048,4942,8000009
192,255048,4942,1000009
373,255048,4942,1006002
617,255048,4942,4005002
664,255048,4942,7012002
631,255048,4942,13006009
420,255048,4942,10005009
58,255048,4942,7004002
217,255048,4942,7000009
388,255048,4942,11005002
615,255048,4942,4010009
775,255048,4942,1000002
165,255048,4942,11010002
367,255048,4942,8006002
207,255048,4942,13006002
767,255048,4942,13006009
461,255048,4942,4005002
968,255048,4942,13004009
472,255048,4942,8010009
695,255048,4942,7000002
571,255048,4942,7010009
470,255048,4942,8005002
919,255048,4942,13012009
33,255048,4942,13010009
99,255048,4942,1006002
821,255048,4942,7005002
195,255048,4942,1012002
352,255048,4942,8004009
168,255048,4942,7000009
427,255048,4942,8004002
411,255048,4942,13004002
746,255048,4942,8000009
823,255048,4942,4004002
822,255048,4942,11004002
451,255048,4942,4005002
607,255048,4942,11012002
9,255048,4942,1000009
676,255048,4942,4000009
831,255048,4942,8005002
441,255048,4942,4000009
38,255048,4942,8011009
6,255048,4942,13011002
876,255048,4942,1012002
343,255048,4942,1006009
723,255048,4942,1006002
771,255048,4942,11010009
320,255048,4942,1011002
218,255048,4942,4004002
645,255048,4942,4004009
95,255048,4942,7006009
23,255048,4942,13010002
83,255048,4942,1000002
612,490279,4942,13000003
953,255048,4942,11005002
166,255048,4942,7000009
830,255048,4942,4004009
973,255048,4942,11010009
770,255048,4942,8000009
941,255048,4942,8006009
837,255048,4942,7000009
536,255048,4942,7012002
575,255048,4942,1004009
448,255048,4942,11000002
755,490279,4942,1000003
152,255048,4942,1010009
176,255048,4942,7011002
357,490279,4942,7000003
523,255048,4942,8005002
31,255048,4942,11004002
730,255048,4942,1011009
181,255048,4942,7011002
753,255048,4942,10010002
857,255048,4942,1012009
491,255048,4942,4004002
458,255048,4942,13005002
782,255048,4942,8011002
293,255048,4942,8005009
150,255048,4942,8011002
997,255048,4942,7000009
425,255048,4942,1000002
527,255048,4942,1010009
724,255048,4942,1006002
663,255048,4942,8012009
496,490279,4942,8000003
994,255048,4942,4000002
370,490279,4942,13000003
757,255048,4942,1011002
93,255048,4942,8004002
477,255048,4942,11004009
739,255048,4942,13005002
916,255048,4942,1005002
28,255048,4942,1000009
307,255048,4942,11004002
234,255048,4942,7005002
836,255048,4942,11000002
647,255048,4942,10005002
466,255048,4942,1011002
541,490279,4942,13000003
797,255048,4942,10004002
792,255048,4942,7006009
609,255048,4942,1005002
772,255048,4942,7010009
593,255048,4942,8006002
728,255048,4942,8005002
339,255048,4942,1006009
938,255048,4942,1011009
898,255048,4942,4004002
697,255048,4942,8000009
675,490279,4942,1000003
557,255048,4942,1006009
87,255048,4942,11010009
518,255048,4942,7011009
681,255048,4942,13006002
405,255048,4942,1011009
345,255048,4942,11012002
976,255048,4942,7012009
262,255048,4942,13005009
970,255048,4942,1000009
311,255048,4942,13006002
547,255048,4942,13011002
486,255048,4942,1005009
435,255048,4942,13005009
432,255048,4942,1012002
389,255048,4942,13005002
581,255048,4942,13006002
228,255048,4942,1012002
879,255048,4942,7006009
829,255048,4942,4005009
332,255048,4942,13012002
843,255048,4942,11010009
372,490279,4942,13000003
912,255048,4942,7006002
927,255048,4942,8010009
21,255048,4942,11010002
539,255048,4942,11012002
520,255048,4942,13011002
360,255048,4942,7011002
414,255048,4942,13005009
943,255048,4942,7004009
591,255048,4942,7000002
292,255048,4942,7005009
391,255048,4942,8004009
716,255048,4942,1010009
190,490279,4942,7005003
355,255048,4942,13012009
336,255048,4942,8005009
98,255048,4942,8000002
551,255048,4942,7006009
507,255048,4942,11010002
809,255048,4942,13012002
193,255048,4942,13004002
852,255048,4942,8006009
356,255048,4942,13011009
887,255048,4942,1010002
926,255048,4942,13006002
582,255048,4942,10000009
41,255048,4942,11005009
187,255048,4942,13000009
55,255048,4942,10010002
762,255048,4942,7005002
240,490279,4942,7005003
651,255048,4942,10004002
989,255048,4942,8011002
363,255048,4942,1005002
980,255048,4942,4000009
552,255048,4942,7006009
800,490279,4942,7000003
736,255048,4942,13010009
457,255048,4942,11005002
249,490279,4942,1000003
436,490279,4942,8005003
570,255048,4942,1006009
580,255048,4942,7011009
59,255048,4942,7012009
443,255048,4942,1012002
130,255048,4942,1000002
500,255048,4942,7006002
769,255048,4942,4004002
874,255048,4942,13005002
254,255048,4942,13011009
480,255048,4942,1006002
864,255048,4942,8004002
563,255048,4942,11004009
180,255048,4942,8004009
850,255048,4942,7006009
340,255048,4942,8011002
589,255048,4942,4012002
257,255048,4942,8006009
215,255048,4942,7005009
30,255048,4942,13006002
210,255048,4942,4000009
838,490279,4942,7005003
749,255048,4942,11012002
662,255048,4942,4012002
945,255048,4942,11004002
226,490279,4942,8000003
186,255048,4942,7004002
545,490279,4942,7005003
562,255048,4942,8011002
310,255048,4942,8011009
922,255048,4942,11004009
235,255048,4942,13006009
384,255048,4942,8004009
909,255048,4942,13004002
278,255048,4942,7000009
