,Outlier,Max,Ctx,Max_Ctx
777,260996,27954,13009006
865,263402,27954,12007
374,257434,27954,10001004
141,254279,27954,10006010
124,254523,27954,7005004
438,258283,27954,4008000
189,254150,27954,4000013
220,261212,27954,1002004
42,257434,27954,10007013
484,254523,27954,13000004
816,262610,27954,11003011
212,254523,27954,7012000
260,254279,27954,7006010
350,257434,27954,1008004
63,351375,27954,12013001
151,254822,27954,8000005
218,257434,27954,7007008
410,254627,27954,1000008
393,262613,27954,11006002
995,351899,27954,6012
690,254523,27954,1000012
18,254822,27954,7000000
180,254523,27954,1000004
383,254279,27954,7011010
581,257772,27954,1013012
44,259728,27954,8009
211,254150,27954,13012012
101,254627,27954,11006001
407,328073,27954,13001000
55,351899,27954,12006010
132,254150,27954,4006011
13,259728,27954,10013009
384,351899,27954,12004
173,257434,27954,11007013
704,351899,27954,12009010
137,254523,27954,11005006
491,576507,27954,2005008
432,262646,18650,12003008
744,262610,27954,4003012
72,262795,20146,7008002
329,257434,27954,13013011
79,257434,27954,10001001
702,254279,27954,1012005
300,254150,27954,7004013
242,262610,27954,1003004
120,262646,18650,10003001
87,259728,27954,13007
518,257434,27954,1001011
95,254523,27954,4005006
474,254150,27954,7006013
21,257434,27954,10007011
483,302225,27954,11004003
283,257772,27954,13008006
84,254627,27954,11000007
270,351375,27954,12003011
534,254150,27954,4010009
8,260996,27954,11009000
301,257434,27954,10008010
73,463497,27954,5003000
103,591388,27954,9010001
190,262976,27954,1003001
457,257434,27954,13013011
145,257434,27954,11013010
436,257434,27954,1001004
3,398189,27954,7007003
198,257434,27954,7008004
217,254279,27954,10000010
207,257772,27954,13008000
231,254279,27954,8005012
147,302225,27954,6009
412,398111,27954,1001009
313,257434,27954,7013008
727,254523,27954,8011000
70,254822,27954,8000006
315,254279,27954,13011010
162,258283,27954,4007012
510,257434,27954,11007010
38,257434,27954,10001001
248,259728,27954,12013012
97,283935,27954,12013005
562,254279,27954,11004004
91,289214,27954,8008003
282,260996,27954,4009000
546,262610,27954,8003012
312,262646,18650,10003007
507,257772,27954,11013012
236,254279,27954,7012004
65,254150,27954,4010009
30,257434,27954,10008004
429,262613,27954,10006002
82,257434,27954,8008010
