# 26 Generates outlier , 66301, 	BFS alg. takes0 hours and 8 minutes and 44.7393460274 seconds
# 
0.23495 0.23495 0.23495 0.23495 0.23495 0.17054 0.17054 0.17054 0.23495 0.17054 0.17054 0.17054 0.23495 0.17054 0.17054 0.17054 0.12393 0.40805 0.12393 0.23495 0.49594 0.49594 0.49594 0.40805 0.49594 0.49594 0.40805 0.40805 0.49594 0.49594 0.40805 0.40805 0.40805 0.49594 0.49594 0.40805 0.49594 0.49594 0.65369 0.49594 0.49594 0.65369 0.65369 0.40805 0.40805 0.65369 0.49594 0.27956 0.44232 0.65369 0.56580 0.28646 0.40805 0.40805 0.56580 0.65369 0.49594 0.40805 0.49594 0.40805 0.60007 0.56580 0.60007 0.28646 0.56580 0.56580 0.49594 0.56580 0.65369 0.56580 0.65369 0.65369 0.56580 0.40805 0.65369 0.60007 0.40805 0.60007 0.17054 0.40805 0.40805 0.60007 0.40805 0.56580 0.40805 0.40805 0.52408 0.49594 0.56580 0.60007 0.65369 0.65369 0.65335 0.70698 0.60007 0.40805 0.56580 0.70520 0.56580 0.70486
# 71 Generates outlier , 11997, 	BFS alg. takes0 hours and 8 minutes and 57.5574598312 seconds
# 
0.21912 0.21912 0.21912 0.21912 0.21912 0.21912 0.21912 0.12277 0.21912 0.21912 0.21912 0.21912 0.21912 0.21912 0.21912 0.21912 0.21912 0.21912 0.34050 0.21912 0.21912 0.34050 0.42943 0.21912 0.34050 0.21912 0.21912 0.34050 0.42943 0.27937 0.21912 0.34050 0.34050 0.34050 0.21912 0.42943 0.34050 0.21912 0.34050 0.34050 0.34050 0.52667 0.34050 0.21912 0.52667 0.52667 0.42943 0.21912 0.52667 0.21912 0.52667 0.52667 0.70151 0.34050 0.34050 0.70365 0.34050 0.70151 0.21912 0.70151 0.52667 0.70365 0.70151 0.50214 0.70365 0.50214 0.21912 0.52667 0.70151 0.21912 0.50214 0.70151 0.70151 0.34050 0.21912 0.70151 0.52667 0.70365 0.70151 0.70151 0.95346 0.70365 0.70365 0.52667 0.70365 0.70151 0.70151 0.95346 0.70365 0.70151 0.70151 0.70365 0.95346 0.70151 0.95346 0.95346 0.95346 0.95346 0.95346 0.95346
# 38 Generates outlier , 33231, 	BFS alg. takes0 hours and 9 minutes and 27.1942269802 seconds
# 
0.19244 0.21439 0.19244 0.20112 0.19244 0.22298 0.24710 0.22298 0.19244 0.26905 0.20112 0.21439 0.21439 0.21439 0.19244 0.28883 0.20112 0.20070 0.28624 0.23850 0.23850 0.21280 0.25578 0.21439 0.19244 0.39272 0.28624 0.22298 0.39272 0.32655 0.34324 0.28883 0.28624 0.28883 0.39272 0.21439 0.32913 0.21439 0.19244 0.34324 0.50163 0.26162 0.39932 0.34324 0.39932 0.50163 0.28883 0.39932 0.39272 0.50163 0.43745 0.39932 0.39932 0.50163 0.47442 0.34324 0.50163 0.47442 0.50163 0.50163 0.25578 0.50163 0.50163 0.50163 0.45406 0.43962 0.36168 0.56672 0.47442 0.43795 0.56672 0.47250 0.34324 0.42652 0.47250 0.47442 0.56672 0.50163 0.26821 0.43962 0.52090 0.56672 0.49779 0.56672 0.56672 0.28624 0.50163 0.56672 0.47250 0.31344 0.56672 0.43962 0.56672 0.50163 0.42652 0.53217 0.52090 0.47442 0.47442 0.54193
# 64 Generates outlier , 81333, 	BFS alg. takes0 hours and 9 minutes and 50.8512120247 seconds
