[3, 29, 9, 478, 100440]
[3, 29, 10, 659, 68039]
[3, 29, 11, 615]
[3, 29, 12, 618, 100440]
[3, 29, 13, 736, 68039]
[3, 29, 14, 876, 68039, 100440]
[3, 30, 0, 140]
[3, 30, 1, 258]
[3, 30, 2, 261]
[3, 30, 3, 217]
[3, 30, 4, 398]
[3, 30, 5, 401]
[3, 30, 6, 357]
[3, 30, 7, 519, 68039]
[3, 30, 8, 475, 68146]
[3, 30, 9, 478, 100440]
[3, 30, 10, 659, 68039]
[3, 30, 11, 615]
[3, 30, 12, 618, 100440]
[3, 30, 13, 736, 68039]
[3, 30, 14, 876, 68039, 100440]
[1, 0, 0, 209]
[1, 0, 1, 198]
[1, 0, 2, 213]
[1, 0, 3, 195]
[1, 0, 4, 407, 16162, 46713]
[1, 0, 5, 422]
[1, 0, 6, 404]
[1, 0, 7, 411, 45814]
[1, 0, 8, 393]
[1, 0, 9, 408, 80953, 115096]
[1, 0, 10, 620, 16162, 46713]
[1, 0, 11, 602, 16162, 46713, 114704]
[1, 0, 12, 617]
[1, 0, 13, 606, 45814, 46713]
[1, 0, 14, 815, 16162, 46713]
[1, 4, 2, 127]
[1, 4, 3, 127]
[1, 4, 5, 127]
[1, 4, 6, 127]
[1, 4, 7, 127]
[1, 4, 8, 127]
[1, 4, 9, 254]
[1, 4, 10, 127]
[1, 4, 11, 127]
[1, 4, 12, 254]
[1, 4, 13, 254]
[1, 4, 14, 254]
[1, 5, 0, 209]
[1, 5, 1, 198]
[1, 5, 2, 213]
[1, 5, 3, 195]
[1, 5, 4, 407, 16162, 46713]
[1, 5, 5, 422]
[1, 5, 6, 404]
[1, 5, 7, 411, 45814]
[1, 5, 8, 393]
[1, 5, 9, 408, 80953, 115096]
[1, 5, 10, 620, 16162, 46713]
[1, 5, 11, 602, 16162, 46713, 114704]
[1, 5, 12, 617]
[1, 5, 13, 606, 45814, 46713]
[1, 5, 14, 815, 16162, 46713]
[1, 6, 0, 209]
[1, 6, 1, 198]
[1, 6, 2, 213]
[1, 6, 3, 195]
[1, 6, 4, 407, 16162, 46713]
[1, 6, 5, 422]
[1, 6, 6, 404]
[1, 6, 7, 411, 45814]
[1, 6, 8, 393]
[1, 6, 9, 408, 80953, 115096]
[1, 6, 10, 620, 16162, 46713]
[1, 6, 11, 602, 16162, 46713, 114704]
[1, 6, 12, 617]
[1, 6, 13, 606, 45814, 46713]
[1, 6, 14, 815, 16162, 46713]
[1, 7, 0, 209]
[1, 7, 1, 198]
[1, 7, 2, 213]
[1, 7, 3, 195]
[1, 7, 4, 407, 16162, 46713]
[1, 7, 5, 422]
[1, 7, 6, 404]
[1, 7, 7, 411, 45814]
[1, 7, 8, 393]
[1, 7, 9, 408, 80953, 115096]
[1, 7, 10, 620, 16162, 46713]
[1, 7, 11, 602, 16162, 46713, 114704]
[1, 7, 12, 617]
[1, 7, 13, 606, 45814, 46713]
[1, 7, 14, 815, 16162, 46713]
[1, 8, 0, 209]
[1, 8, 1, 198]
[1, 8, 2, 340]
[1, 8, 3, 322]
[1, 8, 4, 407, 16162, 46713]
[1, 8, 5, 549]
[1, 8, 6, 531, 17087]
[1, 8, 7, 538, 46713]
[1, 8, 8, 520, 45814]
[1, 8, 9, 662, 80295]
[1, 8, 10, 747, 16162, 46713]
[1, 8, 11, 729, 16162]
[1, 8, 12, 871, 16773, 17087]
[1, 8, 13, 860, 45814, 46376, 114420]
[1, 8, 14, 1069, 16162, 46376, 114420]
[1, 11, 2, 127]
[1, 11, 3, 127]
[1, 11, 5, 127]
[1, 11, 6, 127]
[1, 11, 7, 127]
[1, 11, 8, 127]
[1, 11, 9, 254]
[1, 11, 10, 127]
[1, 11, 11, 127]
[1, 11, 12, 254]
[1, 11, 13, 254]
[1, 11, 14, 254]
[1, 13, 2, 127]
[1, 13, 3, 127]
[1, 13, 5, 127]
[1, 13, 6, 127]
[1, 13, 7, 127]
[1, 13, 8, 127]
[1, 13, 9, 254]
[1, 13, 10, 127]
[1, 13, 11, 127]
[1, 13, 12, 254]
[1, 13, 13, 254]
[1, 13, 14, 254]
[1, 14, 2, 127]
[1, 14, 3, 127]
[1, 14, 5, 127]
[1, 14, 6, 127]
[1, 14, 7, 127]
[1, 14, 8, 127]
[1, 14, 9, 254]
[1, 14, 10, 127]
[1, 14, 11, 127]
[1, 14, 12, 254]
[1, 14, 13, 254]
[1, 14, 14, 254]
[1, 15, 0, 209]
[1, 15, 1, 198]
[1, 15, 2, 213]
[1, 15, 3, 195]
[1, 15, 4, 407, 16162, 46713]
[1, 15, 5, 422]
[1, 15, 6, 404]
[1, 15, 7, 411, 45814]
[1, 15, 8, 393]
[1, 15, 9, 408, 80953, 115096]
[1, 15, 10, 620, 16162, 46713]
[1, 15, 11, 602, 16162, 46713, 114704]
[1, 15, 12, 617]
[1, 15, 13, 606, 45814, 46713]
[1, 15, 14, 815, 16162, 46713]
[1, 16, 0, 209]
[1, 16, 1, 198]
[1, 16, 2, 213]
[1, 16, 3, 195]
[1, 16, 4, 407, 16162, 46713]
[1, 16, 5, 422]
[1, 16, 6, 404]
[1, 16, 7, 411, 45814]
[1, 16, 8, 393]
[1, 16, 9, 408, 80953, 115096]
[1, 16, 10, 620, 16162, 46713]
[1, 16, 11, 602, 16162, 46713, 114704]
[1, 16, 12, 617]
[1, 16, 13, 606, 45814, 46713]
[1, 16, 14, 815, 16162, 46713]
[1, 17, 0, 209]
[1, 17, 1, 198]
[1, 17, 2, 340]
[1, 17, 3, 322]
[1, 17, 4, 407, 16162, 46713]
[1, 17, 5, 549]
[1, 17, 6, 531, 17087]
[1, 17, 7, 538, 46713]
[1, 17, 8, 520, 45814]
[1, 17, 9, 662, 80295]
[1, 17, 10, 747, 16162, 46713]
[1, 17, 11, 729, 16162]
[1, 17, 12, 871, 16773, 17087]
[1, 17, 13, 860, 45814, 46376, 114420]
[1, 17, 14, 1069, 16162, 46376, 114420]
[1, 18, 0, 209]
[1, 18, 1, 198]
[1, 18, 2, 213]
[1, 18, 3, 195]
[1, 18, 4, 407, 16162, 46713]
[1, 18, 5, 422]
[1, 18, 6, 404]
[1, 18, 7, 411, 45814]
[1, 18, 8, 393]
[1, 18, 9, 408, 80953, 115096]
[1, 18, 10, 620, 16162, 46713]
[1, 18, 11, 602, 16162, 46713, 114704]
[1, 18, 12, 617]
[1, 18, 13, 606, 45814, 46713]
[1, 18, 14, 815, 16162, 46713]
[1, 19, 0, 209]
[1, 19, 1, 198]
[1, 19, 2, 340]
[1, 19, 3, 322]
[1, 19, 4, 407, 16162, 46713]
[1, 19, 5, 549]
[1, 19, 6, 531, 17087]
[1, 19, 7, 538, 46713]
[1, 19, 8, 520, 45814]
[1, 19, 9, 662, 80295]
[1, 19, 10, 747, 16162, 46713]
[1, 19, 11, 729, 16162]
[1, 19, 12, 871, 16773, 17087]
[1, 19, 13, 860, 45814, 46376, 114420]
[1, 19, 14, 1069, 16162, 46376, 114420]
[1, 20, 0, 209]
[1, 20, 1, 198]
[1, 20, 2, 340]
[1, 20, 3, 322]
[1, 20, 4, 407, 16162, 46713]
[1, 20, 5, 549]
[1, 20, 6, 531, 17087]
[1, 20, 7, 538, 46713]
[1, 20, 8, 520, 45814]
[1, 20, 9, 662, 80295]
[1, 20, 10, 747, 16162, 46713]
[1, 20, 11, 729, 16162]
[1, 20, 12, 871, 16773, 17087]
[1, 20, 13, 860, 45814, 46376, 114420]
[1, 20, 14, 1069, 16162, 46376, 114420]
[1, 22, 2, 127]
[1, 22, 3, 127]
[1, 22, 5, 127]
[1, 22, 6, 127]
[1, 22, 7, 127]
[1, 22, 8, 127]
[1, 22, 9, 254]
[1, 22, 10, 127]
[1, 22, 11, 127]
[1, 22, 12, 254]
[1, 22, 13, 254]
[1, 22, 14, 254]
[1, 23, 2, 127]
[1, 23, 3, 127]
[1, 23, 5, 127]
[1, 23, 6, 127]
[1, 23, 7, 127]
[1, 23, 8, 127]
[1, 23, 9, 254]
[1, 23, 10, 127]
[1, 23, 11, 127]
[1, 23, 12, 254]
[1, 23, 13, 254]
[1, 23, 14, 254]
[1, 24, 2, 127]
[1, 24, 3, 127]
[1, 24, 5, 127]
[1, 24, 6, 127]
[1, 24, 7, 127]
[1, 24, 8, 127]
[1, 24, 9, 254]
[1, 24, 10, 127]
[1, 24, 11, 127]
[1, 24, 12, 254]
[1, 24, 13, 254]
[1, 24, 14, 254]
[1, 25, 0, 209]
[1, 25, 1, 198]
[1, 25, 2, 213]
[1, 25, 3, 195]
[1, 25, 4, 407, 16162, 46713]
[1, 25, 5, 422]
[1, 25, 6, 404]
[1, 25, 7, 411, 45814]
[1, 25, 8, 393]
[1, 25, 9, 408, 80953, 115096]
[1, 25, 10, 620, 16162, 46713]
[1, 25, 11, 602, 16162, 46713, 114704]
[1, 25, 12, 617]
[1, 25, 13, 606, 45814, 46713]
[1, 25, 14, 815, 16162, 46713]
[1, 26, 0, 209]
[1, 26, 1, 198]
[1, 26, 2, 340]
[1, 26, 3, 322]
[1, 26, 4, 407, 16162, 46713]
[1, 26, 5, 549]
[1, 26, 6, 531, 17087]
[1, 26, 7, 538, 46713]
[1, 26, 8, 520, 45814]
[1, 26, 9, 662, 80295]
[1, 26, 10, 747, 16162, 46713]
[1, 26, 11, 729, 16162]
[1, 26, 12, 871, 16773, 17087]
[1, 26, 13, 860, 45814, 46376, 114420]
[1, 26, 14, 1069, 16162, 46376, 114420]
[1, 27, 0, 209]
[1, 27, 1, 198]
[1, 27, 2, 340]
[1, 27, 3, 322]
[1, 27, 4, 407, 16162, 46713]
[1, 27, 5, 549]
[1, 27, 6, 531, 17087]
[1, 27, 7, 538, 46713]
[1, 27, 8, 520, 45814]
[1, 27, 9, 662, 80295]
[1, 27, 10, 747, 16162, 46713]
[1, 27, 11, 729, 16162]
[1, 27, 12, 871, 16773, 17087]
[1, 27, 13, 860, 45814, 46376, 114420]
[1, 27, 14, 1069, 16162, 46376, 114420]
[1, 28, 0, 209]
[1, 28, 1, 198]
[1, 28, 2, 340]
[1, 28, 3, 322]
[1, 28, 4, 407, 16162, 46713]
[1, 28, 5, 549]
[1, 28, 6, 531, 17087]
[1, 28, 7, 538, 46713]
[1, 28, 8, 520, 45814]
[1, 28, 9, 662, 80295]
[1, 28, 10, 747, 16162, 46713]
[1, 28, 11, 729, 16162]
[1, 28, 12, 871, 16773, 17087]
[1, 28, 13, 860, 45814, 46376, 114420]
[1, 28, 14, 1069, 16162, 46376, 114420]
[1, 29, 2, 127]
[1, 29, 3, 127]
[1, 29, 5, 127]
[1, 29, 6, 127]
[1, 29, 7, 127]
[1, 29, 8, 127]
[1, 29, 9, 254]
[1, 29, 10, 127]
[1, 29, 11, 127]
[1, 29, 12, 254]
[1, 29, 13, 254]
[1, 29, 14, 254]
[1, 30, 0, 209]
[1, 30, 1, 198]
[1, 30, 2, 340]
[1, 30, 3, 322]
[1, 30, 4, 407, 16162, 46713]
[1, 30, 5, 549]
[1, 30, 6, 531, 17087]
[1, 30, 7, 538, 46713]
[1, 30, 8, 520, 45814]
[1, 30, 9, 662, 80295]
[1, 30, 10, 747, 16162, 46713]
[1, 30, 11, 729, 16162]
[1, 30, 12, 871, 16773, 17087]
[1, 30, 13, 860, 45814, 46376, 114420]
[1, 30, 14, 1069, 16162, 46376, 114420]
[10, 0, 0, 209]
[10, 0, 1, 198]
[10, 0, 2, 213]
[10, 0, 3, 195]
[10, 0, 4, 407, 16162, 46713]
[10, 0, 5, 422]
[10, 0, 6, 404]
[10, 0, 7, 411, 45814]
[10, 0, 8, 393]
[10, 0, 9, 408, 80953, 115096]
[10, 0, 10, 620, 16162, 46713]
[10, 0, 11, 602, 16162, 46713, 114704]
[10, 0, 12, 617]
[10, 0, 13, 606, 45814, 46713]
[10, 0, 14, 815, 16162, 46713]
[10, 1, 0, 140]
[10, 1, 1, 125]
[10, 1, 2, 115]
[10, 1, 3, 113]
[10, 1, 4, 265]
[10, 1, 5, 255]
[10, 1, 6, 253]
[10, 1, 7, 240]
[10, 1, 8, 238]
[10, 1, 9, 228]
[10, 1, 10, 380]
[10, 1, 11, 378]
[10, 1, 12, 368]
[10, 1, 13, 353]
[10, 1, 14, 493]
[10, 3, 1, 133]
[10, 3, 2, 146]
[10, 3, 3, 104]
[10, 3, 4, 133]
[10, 3, 5, 146]
[10, 3, 6, 104]
[10, 3, 7, 279]
[10, 3, 8, 237]
[10, 3, 9, 250]
[10, 3, 10, 279]
[10, 3, 11, 237]
[10, 3, 12, 250]
[10, 3, 13, 383]
[10, 3, 14, 383]
[10, 4, 2, 127]
[10, 4, 3, 127]
[10, 4, 5, 127]
[10, 4, 6, 127]
[10, 4, 7, 127]
[10, 4, 8, 127]
[10, 4, 9, 254]
[10, 4, 10, 127]
[10, 4, 11, 127]
[10, 4, 12, 254]
[10, 4, 13, 254]
[10, 4, 14, 254]
[10, 5, 0, 349]
[10, 5, 1, 323]
[10, 5, 2, 328]
[10, 5, 3, 308]
[10, 5, 4, 672, 28938, 72078]
[10, 5, 5, 677, 28905, 100061, 100440]
[10, 5, 6, 657, 28956, 129045]
[10, 5, 7, 651, 100037]
[10, 5, 8, 631, 71833, 72078, 129198]
[10, 5, 9, 636, 100108, 100612]
[10, 5, 10, 1000, 17087, 28905, 28938, 28962, 72078, 100061]
[10, 5, 11, 980, 16162, 28938, 28956, 28973, 71833, 72078, 129198, 129232, 129271]
[10, 5, 12, 985, 17087, 28905, 28938, 28962, 100061, 100612, 128670, 129045]
[10, 5, 13, 959, 100061, 100396, 100446]
[10, 5, 14, 1308, 16773, 28956, 46376, 46588, 72078, 72395, 100061, 100108, 114420, 128738, 128936, 129045, 129232, 129271]
[10, 6, 0, 209]
[10, 6, 1, 198]
[10, 6, 2, 213]
[10, 6, 3, 195]
[10, 6, 4, 407, 16162, 46713]
[10, 6, 5, 422]
[10, 6, 6, 404]
[10, 6, 7, 411, 45814]
[10, 6, 8, 393]
[10, 6, 9, 408, 80953, 115096]
[10, 6, 10, 620, 16162, 46713]
[10, 6, 11, 602, 16162, 46713, 114704]
[10, 6, 12, 617]
[10, 6, 13, 606, 45814, 46713]
[10, 6, 14, 815, 16162, 46713]
[10, 7, 0, 209]
[10, 7, 1, 331]
[10, 7, 2, 359]
[10, 7, 3, 299]
[10, 7, 4, 540, 16162, 67888, 68138]
[10, 7, 5, 568, 16162]
[10, 7, 6, 508, 126838]
[10, 7, 7, 690, 68039]
[10, 7, 8, 630, 67508, 67888, 126598]
[10, 7, 9, 658, 126643, 126764]
[10, 7, 10, 899, 16162, 46588, 67508, 67545, 68039, 68138]
[10, 7, 11, 839, 67508, 67687, 67755, 68142, 68146, 126493, 126598, 126816, 126838, 126913]
[10, 7, 12, 867, 16162, 97148, 97453, 126643, 126764, 126838]
[10, 7, 13, 989, 67508, 67755, 68039, 68138, 68146, 126643, 126764]
[10, 7, 14, 1198, 67508, 68039, 126598]
[10, 8, 0, 209]
[10, 8, 1, 198]
[10, 8, 2, 340]
[10, 8, 3, 322]
[10, 8, 4, 407, 16162, 46713]
[10, 8, 5, 549]
[10, 8, 6, 531, 17087]
[10, 8, 7, 538, 46713]
[10, 8, 8, 520, 45814]
[10, 8, 9, 662, 80295]
[10, 8, 10, 747, 16162, 46713]
[10, 8, 11, 729, 16162]
[10, 8, 12, 871, 16773, 17087]
[10, 8, 13, 860, 45814, 46376, 114420]
[10, 8, 14, 1069, 16162, 46376, 114420]
[10, 9, 0, 140]
[10, 9, 1, 125]
[10, 9, 2, 115]
[10, 9, 3, 113]
[10, 9, 4, 265]
[10, 9, 5, 255]
[10, 9, 6, 253]
[10, 9, 7, 240]
[10, 9, 8, 238]
[10, 9, 9, 228]
[10, 9, 10, 380]
[10, 9, 11, 378]
[10, 9, 12, 368]
[10, 9, 13, 353]
[10, 9, 14, 493]
[10, 10, 0, 140]
[10, 10, 1, 258]
[10, 10, 2, 261]
[10, 10, 3, 217]
[10, 10, 4, 398]
[10, 10, 5, 401]
[10, 10, 6, 357]
[10, 10, 7, 519, 68039]
[10, 10, 8, 475, 68146]
[10, 10, 9, 478, 100440]
[10, 10, 10, 659, 68039]
[10, 10, 11, 615]
[10, 10, 12, 618, 100440]
[10, 10, 13, 736, 68039]
[10, 10, 14, 876, 68039, 100440]
[10, 11, 0, 140]
[10, 11, 1, 125]
[10, 11, 2, 242]
[10, 11, 3, 240]
[10, 11, 4, 265]
[10, 11, 5, 382]
[10, 11, 6, 380]
[10, 11, 7, 367]
[10, 11, 8, 365]
[10, 11, 9, 482, 87956, 100494, 100612, 100686]
[10, 11, 10, 507]
[10, 11, 11, 505, 28945, 28956, 71677, 72078]
[10, 11, 12, 622, 100108, 100612]
[10, 11, 13, 607]
[10, 11, 14, 747]
[10, 12, 1, 133]
[10, 12, 2, 146]
[10, 12, 3, 104]
[10, 12, 4, 133]
[10, 12, 5, 146]
[10, 12, 6, 104]
[10, 12, 7, 279]
[10, 12, 8, 237]
[10, 12, 9, 250]
[10, 12, 10, 279]
[10, 12, 11, 237]
[10, 12, 12, 250]
[10, 12, 13, 383]
[10, 12, 14, 383]
[10, 13, 2, 127]
[10, 13, 3, 127]
[10, 13, 5, 127]
[10, 13, 6, 127]
[10, 13, 7, 127]
[10, 13, 8, 127]
[10, 13, 9, 254]
[10, 13, 10, 127]
[10, 13, 11, 127]
[10, 13, 12, 254]
[10, 13, 13, 254]
[10, 13, 14, 254]
[10, 14, 1, 133]
[10, 14, 2, 273]
[10, 14, 3, 231]
[10, 14, 4, 133]
[10, 14, 5, 273]
[10, 14, 6, 231]
[10, 14, 7, 406, 67508, 68039, 97214, 97566]
[10, 14, 8, 364]
[10, 14, 9, 504]
[10, 14, 10, 406, 67508, 68039, 97214, 97566]
[10, 14, 11, 364]
[10, 14, 12, 504]
[10, 14, 13, 637, 68039]
[10, 14, 14, 637, 68039]
[10, 15, 0, 349]
[10, 15, 1, 323]
[10, 15, 2, 328]
[10, 15, 3, 308]
[10, 15, 4, 672, 28938, 72078]
[10, 15, 5, 677, 28905, 100061, 100440]
[10, 15, 6, 657, 28956, 129045]
[10, 15, 7, 651, 100037]
[10, 15, 8, 631, 71833, 72078, 129198]
[10, 15, 9, 636, 100108, 100612]
[10, 15, 10, 1000, 17087, 28905, 28938, 28962, 72078, 100061]
[10, 15, 11, 980, 16162, 28938, 28956, 28973, 71833, 72078, 129198, 129232, 129271]
[10, 15, 12, 985, 17087, 28905, 28938, 28962, 100061, 100612, 128670, 129045]
[10, 15, 13, 959, 100061, 100396, 100446]
[10, 15, 14, 1308, 16773, 28956, 46376, 46588, 72078, 72395, 100061, 100108, 114420, 128738, 128936, 129045, 129232, 129271]
[10, 16, 0, 349]
[10, 16, 1, 456, 68146, 71833]
[10, 16, 2, 474, 100440, 100612]
[10, 16, 3, 412, 129045]
[10, 16, 4, 805]
